official_name,level,speakers,country,official,regional,minority,national,widely_spoken,country_count,max_urbanization,max_internet_use
Biseni,Threatened,4800,Nigeria,0,0,0,0,0,1,54.283,39.2
Bishuo,Critically Endangered,1,Cameroon,0,0,0,0,0,1,59.315,41.9
Bisis,Endangered,395,Papua New Guinea,0,0,0,0,0,1,13.723,24.1
Bisorio,Endangered,200,Papua New Guinea,0,0,0,0,0,1,13.723,24.1
Bisu,Threatened,2740,China;Myanmar;Thailand;Lao PDR,0,0,0,0,0,4,64.57,89.5
Bit,Severely Endangered,1000,China;Lao PDR,0,0,0,0,0,2,64.57,77.5
Biwat,Threatened,1642,Papua New Guinea,0,0,0,0,0,1,13.723,24.1
Blablanga,Threatened,2000,Solomon Islands,0,0,0,0,0,1,26.037,42.5
Blagar,Threatened,10000,Indonesia,0,0,0,0,0,1,58.572,69.2
Bo,Severely Endangered,76,Papua New Guinea,5,1,1,3,0,1,13.723,24.1
"Boano (Maluku, Indonesia)",Threatened,3240,Indonesia,0,0,0,0,0,1,58.572,69.2
"Boano (Sulawesi, Indonesia)",Threatened,2350,Indonesia,0,0,0,0,0,1,58.572,69.2
Bobongko,Threatened,1500,Indonesia,0,0,0,0,0,1,58.572,69.2
Bogaya,Endangered,300,Papua New Guinea,0,0,0,0,0,1,13.723,24.1
Boguru,Endangered,500,"South Sudan;Congo, Dem. Rep.",0,0,0,0,0,2,47.444,30.5
Bohtan Neo-Aramaic,Severely Endangered,500,Russian Federation;Georgia,0,0,0,0,0,2,75.331,92.2
Boiken,Vulnerable,35204,Papua New Guinea,0,0,0,0,0,1,13.723,24.1
Bokar,Threatened,3500,India;China,0,0,0,0,0,2,64.57,77.5
Bola,Vulnerable,13700,Papua New Guinea,0,0,0,0,0,1,13.723,24.1
Bolivian Quechua,At risk,2300000,Argentina;Bolivia,0,0,0,0,0,2,92.463,89.2
Boloki,Threatened,4200,"Congo, Dem. Rep.",0,0,0,0,0,1,47.444,30.5
Bolondo,Threatened,3000,"Congo, Dem. Rep.",0,0,0,0,0,1,47.444,30.5
Bolyu,Severely Endangered,500,China,0,0,0,0,0,1,64.57,77.5
Bom,Critically Endangered,3,Sierra Leone,0,0,0,0,0,1,44.3,20.6
Bomboli,Threatened,2500,"Congo, Dem. Rep.",0,0,0,0,0,1,47.444,30.5
Bon Gula,Threatened,1500,Chad,0,0,0,0,0,1,24.366,13.2
Bondei,Vulnerable,80000,Tanzania,0,0,0,0,0,1,37.409,29.1
Bondu So,Vulnerable,24700,Mali,0,0,0,0,0,1,46.189,35.1
Bonerif,Critically Endangered,4,Indonesia,0,0,0,0,0,1,58.572,69.2
Bonggo,Severely Endangered,432,Indonesia,0,0,0,0,0,1,58.572,69.2
Bonkiman,Endangered,180,Papua New Guinea,0,0,0,0,0,1,13.723,24.1
Boor,Severely Endangered,100,Chad,0,0,0,0,0,1,24.366,13.2
Bora,Severely Endangered,3000,Brazil;Peru;Colombia,0,0,0,0,0,3,87.788,84.2
Borei,Threatened,1202,Papua New Guinea,0,0,0,0,0,1,13.723,24.1
Boselewa,Endangered,250,Papua New Guinea,0,0,0,0,0,1,13.723,24.1
Bosmun,Endangered,1768,Papua New Guinea,0,0,0,0,0,1,13.723,24.1
Bote-Majhi,Vulnerable,24664,Nepal,0,0,0,0,0,1,21.903,55.8
Botlikh,Threatened,8000,Russian Federation,0,0,0,0,0,1,75.331,92.2
Boto,Endangered,500,Nigeria,0,0,0,0,0,1,54.283,39.2
Botovro,Endangered,430,Vanuatu,0,0,0,0,0,1,25.976,45.7
Bragat,Endangered,355,Papua New Guinea,0,0,0,0,0,1,13.723,24.1
Breri,Endangered,720,Papua New Guinea,0,0,0,0,0,1,13.723,24.1
Breton,At risk,206000,France,0,0,1,0,0,1,81.777,86.8
Bribri,Threatened,7475,Costa Rica;Panama,0,0,0,0,0,2,82.622,85.4
Bribri Sign Language,Endangered,400,Costa Rica,0,0,0,0,0,1,82.622,85.4
Brokkat,Endangered,300,Bhutan,0,0,0,0,0,1,44.35,88.4
Brokpake,Threatened,5000,Bhutan,0,0,0,0,0,1,44.35,88.4
Brunca Sign Language,Endangered,808,Costa Rica,0,0,0,0,0,1,82.622,85.4
Bu,Threatened,6000,Nigeria,2,2,3,2,2,1,54.283,39.2
Bubia,Severely Endangered,600,Cameroon,0,0,0,0,0,1,59.315,41.9
Budibud,Endangered,120,Papua New Guinea,0,0,0,0,0,1,13.723,24.1
Budong-Budong,Severely Endangered,50,Indonesia,0,0,0,0,0,1,58.572,69.2
Buduma,Vulnerable,54800,Nigeria;Cameroon;Chad,0,0,0,0,0,3,59.315,41.9
Bugan,Vulnerable,2700,China,0,0,0,0,0,1,64.57,77.5
Bugawac,Threatened,9690,Papua New Guinea,0,0,0,0,0,1,13.723,24.1
Bukhori,At risk,110000,Israel;Uzbekistan,0,0,0,0,0,2,92.854,89.0
Bukiyip,Endangered,12000,Papua New Guinea,0,0,0,0,0,1,13.723,24.1
Bulgebi,Severely Endangered,50,Papua New Guinea,0,0,0,0,0,1,13.723,24.1
Bulu,Endangered,910,Papua New Guinea,0,0,0,0,0,1,13.723,24.1
Bumang,Threatened,200,China,0,0,0,0,0,1,64.57,77.5
Bumbita,Endangered,2353,Papua New Guinea,0,0,0,0,0,1,13.723,24.1
Bun,Endangered,194,Papua New Guinea,0,0,0,2,0,1,13.723,24.1
Buna,Threatened,1259,Papua New Guinea,0,0,0,0,0,1,13.723,24.1
Bunak,Vulnerable,100000,Indonesia;Timor-Leste,0,0,0,0,0,2,58.572,69.2
Bung,Extinct,0,Cameroon,0,0,0,0,0,1,59.315,41.9
Bungain,Threatened,2451,Papua New Guinea,0,0,0,0,0,1,13.723,24.1
Bunoge,Threatened,1000,Mali,0,0,0,0,0,1,46.189,35.1
Bura,Endangered,300,Vanuatu,0,0,0,0,0,1,25.976,45.7
Burarra,Endangered,600,Australia,0,0,0,0,0,1,86.617,97.1
Burate,Endangered,100,Indonesia,0,0,0,0,0,1,58.572,69.2
Bure,Critically Endangered,10,Nigeria,0,0,0,0,0,1,54.283,39.2
Burgenland Croatian,Threatened,28000,Austria,0,1,0,0,0,1,59.53,95.3
Burji,Vulnerable,46100,Kenya;Ethiopia,0,0,0,0,0,2,29.52,35.0
Burmbar,Endangered,900,Vanuatu,0,0,0,0,0,1,25.976,45.7
Burmeso,Endangered,250,Indonesia,0,0,0,0,0,1,58.572,69.2
Burui,Endangered,150,Papua New Guinea,0,0,0,0,0,1,13.723,24.1
Burumakok,Severely Endangered,40,Indonesia,0,0,0,0,0,1,58.572,69.2
Burunge,Endangered,3,Tanzania,0,0,0,0,0,1,37.409,29.1
Burushaski,Threatened,100300,Pakistan;India,0,0,0,0,0,2,38.04,27.4
Busa,Endangered,240,Papua New Guinea,0,0,0,0,0,1,13.723,24.1
Buso,Severely Endangered,50,Chad,0,0,0,0,0,1,24.366,13.2
Busoa,Endangered,900,Indonesia,0,0,0,0,0,1,58.572,69.2
Busuu,Critically Endangered,8,Cameroon,0,0,0,0,0,1,59.315,41.9
Butmas-Tur,Endangered,520,Vanuatu,0,0,0,0,0,1,25.976,45.7
Buu (Cameroon),Endangered,200,Cameroon,0,0,0,0,0,1,59.315,41.9
Buu (Nigeria),Severely Endangered,600,Nigeria,0,0,0,0,0,1,54.283,39.2
Buyuan Jinuo,Endangered,1000,China,0,0,0,0,0,1,64.57,77.5
Bwisi,Threatened,4250,Gabon;Congo,0,0,0,0,0,2,91.029,71.9
Byangsi,Threatened,1500,India;Nepal,0,0,0,0,0,2,36.364,55.8
Cabécar,Threatened,8441,Costa Rica,0,0,0,0,0,1,82.622,85.4
Caddo,Critically Endangered,25,United States,0,0,0,0,0,1,83.298,93.1
Cahuarano,Extinct,0,Peru,0,0,0,0,0,1,78.922,79.5
Cajamarca Quechua,Threatened,30000,Peru,0,0,0,0,0,1,78.922,79.5
Cajun French,Endangered,136701,United States,0,0,0,0,0,1,83.298,93.1
Camarines Norte Agta,Vulnerable,4000,Philippines,0,0,0,0,0,1,48.287,83.8
Cambodian Sign Language,Endangered,1500,Cambodia,0,0,0,0,0,1,25.57,60.7
Camling,Vulnerable,30000,Nepal,0,0,0,0,0,1,21.903,55.8
Campidanese Sardinian,Vulnerable,500000,Italy,0,0,0,0,0,1,71.973,87.0
Camsá,Threatened,4773,Colombia,0,0,0,0,0,1,82.354,77.3
Canela,Threatened,2502,Brazil,0,0,0,0,0,1,87.788,84.2
Canichana,Extinct,0,Bolivia,1,0,0,0,0,1,71.186,70.2
Cara,Threatened,3000,Nigeria,0,0,0,0,0,1,54.283,39.2
Carapana,Endangered,527,Brazil;Colombia,0,0,0,0,0,2,87.788,84.2
Carijona,Critically Endangered,10,Colombia,0,0,0,0,0,1,82.354,77.3
Carpathian Romani,At risk,472470,Turkey;Germany;Russian Federation;Ukraine;Bulgaria;Romania;Lithuania;France;Italy;Greece;Macedonia;United Kingdom;Poland;Czech Republic;Netherlands;Switzerland;Finland;Austria;Croatia;Latvia;Slovakia;Hungary;Albania;Belarus;Bosnia and Herzegovina;Slovenia;Serbia;Montenegro,0,0,0,0,0,28,93.179,97.3
Cashinahua,Threatened,5253,Brazil;Peru,0,0,0,0,0,2,87.788,84.2
Casiguran Dumagat Agta,Threatened,600,Philippines,0,0,0,0,0,1,48.287,83.8
Catalan Sign Language,Vulnerable,18000,Spain,0,0,0,0,0,1,81.552,95.4
Catamarca and La Rioja Quechua,Extinct,0,Argentina,0,0,0,0,0,1,92.463,89.2
Cavineña,Endangered,1200,Bolivia,0,0,0,0,0,1,71.186,70.2
Cayuga,Severely Endangered,100,United States;Canada,0,0,0,0,0,2,83.298,94.0
Cayuvava,Extinct,0,Bolivia,0,0,0,0,0,1,71.186,70.2
Central Alaskan Yup'ik,Threatened,10400,United States,0,0,0,0,0,1,83.298,93.1
Central Baja Mixtec,Vulnerable,24130,Mexico,0,0,0,0,0,1,81.582,81.2
Central Cagayan Agta,Endangered,780,Philippines,0,0,0,0,0,1,48.287,83.8
Central Chinantec,Vulnerable,34852,Mexico,0,0,0,0,0,1,81.582,81.2
Central Lalo,Vulnerable,300000,China,0,0,0,0,0,1,64.57,77.5
Central Mnong,Vulnerable,52500,Viet Nam;Cambodia,0,0,0,0,0,2,39.48,78.1
Central Pomo,Extinct,0,United States,0,0,0,0,0,1,83.298,93.1
Central Selkup,Critically Endangered,2,Russian Federation,0,0,0,0,0,1,75.331,92.2
Central Siberian Yupik,Threatened,1300,Russian Federation;United States,0,0,0,0,0,2,83.298,93.1
Central Tagbanwa,Endangered,3,Philippines,0,0,0,0,0,1,48.287,83.8
Ch'orti',Threatened,9105,Honduras;Guatemala,0,0,0,0,0,2,60.212,58.3
Cha'palaa,Threatened,9393,Ecuador,0,0,0,0,0,1,64.792,72.7
Chaari,Endangered,500,Nigeria,0,0,0,0,0,1,54.283,39.2
Chachapoyas Quechua,Threatened,7000,Peru,0,0,0,0,0,1,78.922,79.5
Chácobo,Vulnerable,1000,Bolivia,0,0,0,0,0,1,71.186,70.2
Chakali,Threatened,5000,Ghana,0,0,0,0,0,1,59.238,69.9
Chala,Threatened,3000,Ghana,0,0,0,0,0,1,59.238,69.9
Chalikha,Threatened,1000,Bhutan,0,0,0,0,0,1,44.35,88.4
Chamacoco,Threatened,1300,Brazil;Paraguay,0,0,0,0,0,2,87.788,84.2
Chamalal,Threatened,9000,Russian Federation,0,0,0,0,0,1,75.331,92.2
Chambri,Threatened,1050,Papua New Guinea,0,0,0,0,0,1,13.723,24.1
Changriwa,Endangered,498,Papua New Guinea,0,0,0,0,0,1,13.723,24.1
Chantyal,Threatened,2000,Nepal,0,0,0,0,0,1,21.903,55.8
Chatong,Endangered,580,Viet Nam,0,0,0,0,0,1,39.48,78.1
Chaudangsi,Endangered,3500,India;Nepal,0,0,0,0,0,2,36.364,55.8
Chenapian,Endangered,180,Papua New Guinea,0,0,0,0,0,1,13.723,24.1
Chenoua,Vulnerable,76300,Algeria,0,0,0,0,0,1,75.268,76.9
Chepang,Vulnerable,25097,Nepal,0,0,0,0,0,1,21.903,55.8
Chepya,Threatened,2000,Lao PDR,0,0,0,0,0,1,38.247,63.6
Chesu,Endangered,3300,China,0,0,0,0,0,1,64.57,77.5
Chewong,Severely Endangered,400,Malaysia,0,0,0,0,0,1,78.716,97.7
Cheyenne,Endangered,2100,United States,0,0,0,0,0,1,83.298,93.1
Chhintange,Threatened,3500,Nepal,0,0,0,0,0,1,21.903,55.8
Chhulung,Endangered,1314,Nepal,0,0,0,0,0,1,21.903,55.8
Chiapanec,Extinct,0,Mexico,0,0,0,0,0,1,81.582,81.2
Chichimeca-Jonaz,Threatened,1582,Mexico,0,0,0,0,0,1,81.582,81.2
Chickasaw,Endangered,50,United States,0,0,0,0,0,1,83.298,93.1
Chilean Sign Language,Vulnerable,21000,Chile,0,0,0,0,0,1,88.012,94.5
Chilisso,Threatened,3000,Pakistan,0,0,0,0,0,1,38.04,27.4
Chini,Severely Endangered,75,Papua New Guinea,0,0,0,0,0,1,13.723,24.1
Chinook Wawa,Critically Endangered,1,United States;Canada,0,0,0,0,0,2,83.298,94.0
Chipaya,Threatened,1625,Bolivia,1,0,0,0,0,1,71.186,70.2
Chiquian-Bolognesi and Cajatambo Quechua,Vulnerable,245800,Peru,0,0,0,0,0,1,78.922,79.5
Chiquihuitlán Mazatec,Threatened,1502,Mexico,0,0,0,0,0,1,81.582,81.2
Chiquitano,Threatened,4665,Brazil;Bolivia,0,0,0,0,0,2,87.788,84.2
Chocangacakha,Vulnerable,20000,Bhutan,0,0,0,0,0,1,44.35,88.4
Choctaw,Vulnerable,11000,United States,0,0,0,0,0,1,83.298,93.1
Chol,At risk,128240,Mexico,0,0,0,0,0,1,81.582,81.2
Chong,Severely Endangered,500,Thailand;Cambodia,0,0,0,0,0,2,53.608,89.5
Choni,At risk,154000,China,0,0,0,0,0,1,64.57,77.5
Chorote,Threatened,2057,Argentina;Paraguay,0,0,0,0,0,2,92.463,89.2
Chrau,Vulnerable,15000,Viet Nam,0,0,0,0,0,1,39.48,78.1
Chru,Threatened,11000,Viet Nam,0,0,0,0,0,1,39.48,78.1
Chu-ng,Threatened,17,Thailand;Cambodia,0,0,0,0,0,2,53.608,89.5
Chuj,Vulnerable,38253,Guatemala;Mexico,0,0,0,0,0,2,81.582,81.2
Chukchi,Threatened,11000,Russian Federation,0,0,0,0,0,1,75.331,92.2
Chukwa,Critically Endangered,5,Nepal,0,0,0,0,0,1,21.903,55.8
Chulym,Severely Endangered,35,Russian Federation,0,0,0,0,0,1,75.331,92.2
Cicipu,Vulnerable,20000,Nigeria,0,0,0,0,0,1,54.283,39.2
Cimbrian,Threatened,2000,Italy,0,0,0,0,0,1,71.973,87.0
Cinta Larga,Endangered,645,Brazil,0,0,0,0,0,1,87.788,84.2
Coast Miwok,Extinct,0,United States,0,0,0,0,0,1,83.298,93.1
Coast Mixtec,Vulnerable,63180,Mexico,0,0,0,0,0,1,81.582,81.2
Cocama-Cocamilla,Critically Endangered,1000,Brazil;Peru;Colombia,0,0,0,0,0,3,87.788,84.2
Cocopah,Endangered,600,United States;Mexico,0,0,0,0,0,2,83.298,93.1
Cocos Islands Malay,Vulnerable,700,Australia;Malaysia;Singapore,0,0,0,0,0,3,100.0,97.7
Coeur d'Alene,Critically Endangered,2,United States,0,0,0,0,0,1,83.298,93.1
Columbian,Critically Endangered,25,United States,0,0,0,0,0,1,83.298,93.1
Comanche,Severely Endangered,100,United States,0,0,0,0,0,1,83.298,93.1
Conchucos Quechua,Vulnerable,510500,Peru,0,0,0,0,0,1,78.922,79.5
Côông,Severely Endangered,450,Viet Nam,0,0,0,0,0,1,39.48,78.1
Cora,Endangered,20078,Mexico,0,0,0,0,0,1,81.582,81.2
Corsican,At risk,160000,France;Italy,0,1,1,0,0,2,81.777,87.0
Crimean Tatar,Vulnerable,100000,Turkey;Russian Federation;Uzbekistan;Kyrgyzstan;Ukraine;Bulgaria;Romania;Lithuania,0,1,0,0,0,8,76.701,92.2
Crow,Threatened,4000,United States,0,0,0,0,0,1,83.298,93.1
Cuicatec,Threatened,1641,Mexico,0,0,0,0,0,1,81.582,81.2
Culina,Threatened,2854,Brazil;Peru,0,0,0,0,0,2,87.788,84.2
Curripaco,Vulnerable,12075,"Brazil;Colombia;Venezuela, RB",0,0,0,0,0,3,88.438,84.2
Cuzco Quechua,Vulnerable,1500000,Peru,0,0,0,0,0,1,78.922,79.5
Cypriot Spoken Arabic,Endangered,2000,Cyprus,0,0,0,0,0,1,66.987,91.2
Daasanach,Vulnerable,32064,Kenya;Ethiopia,0,0,0,0,0,2,29.52,35.0
Daba,Vulnerable,25000,Nigeria;Cameroon,0,0,0,0,0,2,59.315,41.9
Dabe,Endangered,440,Indonesia,0,0,0,0,0,1,58.572,69.2
Dadi Dadi,Severely Endangered,10,Australia,0,0,0,0,0,1,86.617,97.1
Dagur,Endangered,50000,China;Mongolia,0,0,0,0,0,2,69.089,83.0
Dahālík,Threatened,2500,Eritrea,0,0,0,0,0,1,43.267,20.0
Dahalo,Endangered,400,Kenya,0,0,0,0,0,1,29.52,35.0
Daho-Doo,Threatened,4000,Côte d'Ivoire,0,0,0,0,0,1,53.149,40.7
Dakelh (Carrier),Severely Endangered,310,Canada,0,0,0,0,0,1,81.862,94.0
Dakka,Threatened,1500,Indonesia,0,0,0,0,0,1,58.572,69.2
Dakkang,Threatened,1198,Lao PDR,0,0,0,0,0,1,38.247,63.6
Dakpa,Vulnerable,31000,India;Bhutan,0,0,0,0,0,2,44.35,88.4
Dalabon,Critically Endangered,5,Australia,0,0,0,0,0,1,86.617,97.1
Dalecarlian,Threatened,13000,Sweden,0,0,0,0,0,1,88.738,95.7
Dama,Critically Endangered,50,Cameroon,0,0,0,0,0,1,59.315,41.9
Damal,Threatened,5000,Indonesia,0,0,0,0,0,1,58.572,69.2
Dameli,Vulnerable,5000,Pakistan,0,0,0,0,0,1,38.04,27.4
Dampelas,Threatened,9500,Indonesia,0,0,0,0,0,1,58.572,69.2
Dane-Zaa (Beaver),Severely Endangered,201,Canada,0,0,0,0,0,1,81.862,94.0
Dangaleat,Vulnerable,45000,Chad,0,0,0,0,0,1,24.366,13.2
Danish Sign Language,Threatened,5000,Denmark,0,0,0,0,0,1,88.495,98.8
Dao,Endangered,250,Indonesia,0,0,0,0,0,1,58.572,69.2
Daonda,Endangered,135,Papua New Guinea,0,0,0,0,0,1,13.723,24.1
Darai,Endangered,3060,Nepal,0,0,0,0,0,1,21.903,55.8
Darkhat,Vulnerable,20400,Mongolia,0,0,0,0,0,1,69.089,83.0
Darma,Threatened,2600,India;Nepal,0,0,0,0,0,2,36.364,55.8
Daruru,Severely Endangered,100,Vanuatu,0,0,0,0,0,1,25.976,45.7
Dass,Threatened,8830,Nigeria,0,0,0,0,0,1,54.283,39.2
Dâw,Vulnerable,142,Brazil,0,0,0,0,0,1,87.788,84.2
Dän kʼè (Southern Tutchone),Severely Endangered,200,Canada,0,0,0,0,0,1,81.862,94.0
Defaka,Severely Endangered,200,Nigeria,0,0,0,0,0,1,54.283,39.2
Deg,Vulnerable,27500,Ghana;Côte d'Ivoire,0,0,0,0,0,2,59.238,69.9
Deg Xinag,Severely Endangered,14,United States,0,0,0,0,0,1,83.298,93.1
Dela-Oenale,Vulnerable,7000,Indonesia,0,0,0,0,0,1,58.572,69.2
Dem,Threatened,1000,Indonesia,0,0,0,0,0,1,58.572,69.2
Demisa,Endangered,450,Indonesia,0,0,0,0,0,1,58.572,69.2
Demushbo,Extinct,0,Bolivia,0,0,0,0,0,1,71.186,70.2
Dena'ina,Critically Endangered,50,United States,0,0,0,0,0,1,83.298,93.1
Dene K'e (Slavey),Threatened,3260,Canada,0,0,0,0,0,1,81.862,94.0
Dënesųłiné,Threatened,2235,Canada,0,0,0,0,0,1,81.862,94.0
Dengalu,Endangered,140,Papua New Guinea,0,0,0,0,0,1,13.723,24.1
Dení,Threatened,1200,Brazil,0,0,0,0,0,1,87.788,84.2
Denya,Vulnerable,11200,Cameroon,0,0,0,0,0,1,59.315,41.9
Dera,Threatened,1200,Indonesia;Papua New Guinea,0,0,2,0,0,2,58.572,69.2
Desano,Endangered,450,Brazil;Colombia,0,0,0,0,0,2,87.788,84.2
Dewoin,Threatened,8100,Liberia,0,0,0,0,0,1,53.567,23.5
Dhaiso,Threatened,5000,Tanzania,0,0,0,0,0,1,37.409,29.1
Dhangu-Djangu,Endangered,350,Australia,0,0,0,0,0,1,86.617,97.1
Dhanwar,Threatened,23721,Nepal,0,0,0,0,0,1,21.903,55.8
Dhao,Threatened,3000,Indonesia,0,0,0,0,0,1,58.572,69.2
Dharawal,Critically Endangered,4,Australia,0,0,0,0,0,1,86.617,97.1
Dhay'yi,Critically Endangered,3,Australia,0,0,0,0,0,1,86.617,97.1
Dhimal,Endangered,20000,India;Nepal,0,0,0,0,0,2,36.364,55.8
Dhungaloo,Extinct,0,Australia,0,0,0,0,0,1,86.617,97.1
Dhuwal,Threatened,3044,Australia,0,0,0,0,0,1,86.617,97.1
Dhuwala,Endangered,321,Australia,0,0,0,0,0,1,86.617,97.1
Diahói,Critically Endangered,4,Brazil,0,0,0,0,0,1,87.788,84.2
Dibiyaso,Threatened,1950,Papua New Guinea,0,0,0,0,0,1,13.723,24.1
Digaro-Mishmi,Threatened,6000,India;China,0,0,0,0,0,2,64.57,77.5
Diitiidʔaatx̣ (Nitinat),Critically Endangered,5,Canada,0,0,0,0,0,1,81.862,94.0
Dimbong,Threatened,150,Cameroon,0,0,0,0,0,1,59.315,41.9
Diné Bizaad (Navajo),At risk,120000,United States,0,0,0,0,0,1,83.298,93.1
Dir,Endangered,500,Nigeria,0,0,0,0,0,1,54.283,39.2
Diuwe,Endangered,100,Indonesia,0,0,0,0,0,1,58.572,69.2
Diyari,Severely Endangered,12,Australia,0,0,0,0,0,1,86.617,97.1
Djabugay,Critically Endangered,3,Australia,0,0,0,0,0,1,86.617,97.1
Djabwurrung,Critically Endangered,7,Australia,0,0,0,0,0,1,86.617,97.1
Djangun,Extinct,0,Australia,0,0,0,0,0,1,86.617,97.1
Djinang,Endangered,200,Australia,0,0,0,0,0,1,86.617,97.1
Djinba,Severely Endangered,90,Australia,0,0,0,0,0,1,86.617,97.1
Djuwarliny,Critically Endangered,3,Australia,0,0,0,0,0,1,86.617,97.1
Doe,Vulnerable,24000,Tanzania,0,0,0,0,0,1,37.409,29.1
Doga,Endangered,120,Papua New Guinea,0,0,0,0,0,1,13.723,24.1
Dogrib,Endangered,2470,Canada,0,0,0,0,0,1,81.862,94.0
Dogul Dom,Vulnerable,15700,Mali,0,0,0,0,0,1,46.189,35.1
Doka,Vulnerable,11400,Nigeria,0,0,0,0,0,1,54.283,39.2
Doko-Uyanga,Endangered,200,Nigeria,0,0,0,0,0,1,54.283,39.2
Dolgan,Threatened,5500,Russian Federation,0,0,0,0,0,1,75.331,92.2
Dolpo,Threatened,5000,Nepal,0,0,0,0,0,1,21.903,55.8
Domaaki,Severely Endangered,350,Pakistan,0,0,0,0,0,1,38.04,27.4
Dombe,Threatened,5430,Zimbabwe,0,0,0,0,0,1,32.517,38.4
Dompo,Severely Endangered,70,Ghana,0,0,0,0,0,1,59.238,69.9
Dondo,Threatened,13000,Indonesia,0,0,0,0,0,1,58.572,69.2
Dong,Threatened,5000,Nigeria,0,0,0,0,0,1,54.283,39.2
Dongxiang,Vulnerable,200000,China,0,0,0,0,0,1,64.57,77.5
Dorig,Endangered,300,Vanuatu,0,0,0,0,0,1,25.976,45.7
Doutai,Severely Endangered,70,Indonesia,0,0,0,0,0,1,58.572,69.2
Drung,Vulnerable,7000,China,0,0,0,0,0,1,64.57,77.5
Dubu,Endangered,130,Indonesia,0,0,0,0,0,1,58.572,69.2
Dukha,Endangered,200,Mongolia,0,0,0,0,0,1,69.089,83.0
Dulbu,Severely Endangered,80,Nigeria,0,0,0,0,0,1,54.283,39.2
Dumi,Critically Endangered,8,Nepal,0,0,0,0,0,1,21.903,55.8
Dumpas,Endangered,1100,Malaysia,0,0,0,0,0,1,78.716,97.7
Dumun,Severely Endangered,40,Papua New Guinea,0,0,0,0,0,1,13.723,24.1
Dunan (Yonaguni Ryukyuan),Severely Endangered,400,Japan,0,0,0,0,0,1,92.043,87.0
Dungan,Vulnerable,100000,Uzbekistan;Kyrgyzstan;Tajikistan;Turkmenistan;Kazakhstan,0,0,0,0,0,5,58.179,92.9
Dungmali,Threatened,4609,Nepal,0,0,0,0,0,1,21.903,55.8
Dungu,Threatened,1100,Nigeria,0,0,0,0,0,1,54.283,39.2
Duoxu,Critically Endangered,9,China,0,0,0,0,0,1,64.57,77.5
Dupaninan Agta,Threatened,1400,Philippines,0,0,0,0,0,1,48.287,83.8
Duriankere,Severely Endangered,30,Indonesia,0,0,0,0,0,1,58.572,69.2
Dusner,Critically Endangered,6,Indonesia,0,0,0,0,0,1,58.572,69.2
Dutch Sign Language,Vulnerable,20000,Netherlands,0,0,1,0,0,1,93.179,97.0
Duungidjawu,Extinct,0,Australia,0,0,0,0,0,1,86.617,97.1
Duwet,Endangered,300,Papua New Guinea,0,0,0,0,0,1,13.723,24.1
Dwang,Threatened,8200,Ghana,0,0,0,0,0,1,59.238,69.9
Dyapá,Threatened,1650,Brazil,0,0,0,0,0,1,87.788,84.2
Dyarim,Severely Endangered,100,Nigeria,0,0,0,0,0,1,54.283,39.2
Dyirbal,Critically Endangered,6,Australia,0,0,0,0,0,1,86.617,97.1
Dzando,Threatened,6000,"Congo, Dem. Rep.",0,0,0,0,0,1,47.444,30.5
E'ma Buyang,Endangered,300,China,0,0,0,0,0,1,64.57,77.5
East Cree,Vulnerable,12000,Canada,0,0,0,0,0,1,81.862,94.0
East Uvean,Threatened,25000,France,0,0,0,0,0,1,81.777,86.8
East Yugur,Vulnerable,4000,China,0,0,0,0,0,1,64.57,77.5
Eastern Alta Mixtec,Vulnerable,24244,Mexico,0,0,0,0,0,1,81.582,81.2
Eastern and Central Arrernte,Threatened,3820,Australia,0,0,0,0,0,1,86.617,97.1
Eastern Bru,Vulnerable,82300,Viet Nam;Lao PDR,0,0,0,0,0,2,39.48,78.1
Eastern Buryat,Vulnerable,300000,Russian Federation;China;Mongolia,0,0,0,0,0,3,75.331,92.2
Eastern Cham,Vulnerable,100000,Viet Nam,0,0,0,0,0,1,39.48,78.1
Eastern Chatino,Threatened,1000,Mexico,0,0,0,0,0,1,81.582,81.2
Eastern Gurung,Threatened,325000,Nepal,0,0,0,0,0,1,21.903,55.8
Eastern Khanty,Critically Endangered,480,Russian Federation,0,0,0,0,0,1,75.331,92.2
Eastern Mansi,Severely Endangered,500,Russian Federation,0,0,0,0,0,1,75.331,92.2
Eastern Mari,Vulnerable,500000,Russian Federation,0,0,0,0,0,1,75.331,92.2
Eastern Meohang,Severely Endangered,904,Nepal,0,0,0,0,0,1,21.903,55.8
Eastern Nahua,At risk,125000,Mexico,0,0,0,0,0,1,81.582,81.2
Eastern Ojibwe,Threatened,1500,Canada,0,0,0,0,0,1,81.862,94.0
Eastern Penan,Threatened,10000,Indonesia;Malaysia;Brunei,0,0,0,0,0,3,78.716,97.7
Eastern Yiddish,At risk,1200000,United States;Israel;Ukraine;Canada;Belarus,0,0,0,0,0,5,92.854,94.0
Ebughu,Threatened,5000,Nigeria,0,0,0,0,0,1,54.283,39.2
Ecuadorian Sign Language,At risk,231000,Ecuador,0,0,0,0,0,1,64.792,72.7
Eel River Athabaskan,Extinct,0,United States,0,0,0,0,0,1,83.298,93.1
Effutu,Threatened,20000,Ghana,0,0,0,0,0,1,59.238,69.9
Ega,Severely Endangered,1000,Côte d'Ivoire,0,0,0,0,0,1,53.149,40.7
Eitiep,Endangered,394,Papua New Guinea,0,0,0,0,0,1,13.723,24.1
