glottocode,language_name,lang_family,endangerment_level,lang_family_count,domains_of_use,speaker_number,speaker_number_trends,transmission,elcat_endangerment,country_count,max_gdp_percapita,avg_gdp_percapita,max_internet,avg_internet,max_urban,avg_urban,max_urban_growth,avg_urban_growth,official,regional,national,minority,widely_spoken,area_Africa,area_Australia,area_Eurasia,area_North America,area_Papunesia,area_South America
kans1243,Kansa,Siouan,5,18.0,,,,,awakening,1,84534.0407841548,84534.0407841548,94.69380188,94.69380188,80.1247798047184,80.1247798047184,1.04286346807884,1.04286346807884,0,0,0,0,0,0,0,0,1,0,0
lako1247,Lakota,Siouan,1,18.0,,1,4,3,endangered,2,84534.0407841548,69437.19425331405,94.69380188,94.52355194,82.7002565766633,81.41251819069086,3.17427570128175,2.108569584680295,0,0,0,0,0,0,0,0,1,0,0
dako1258,Dakota,Siouan,1,18.0,,,,,,2,84534.0407841548,69437.19425331405,94.69380188,94.52355194,82.7002565766633,81.41251819069086,3.17427570128175,2.108569584680295,0,0,0,0,0,0,0,0,1,0,0
assi1247,Assiniboine,Siouan,1,18.0,,3,,,endangered,2,84534.0407841548,69437.19425331405,94.69380188,94.52355194,82.7002565766633,81.41251819069086,3.17427570128175,2.108569584680295,0,0,0,0,0,0,0,0,1,0,0
ston1242,Stoney,Siouan,1,18.0,,2,4,3,endangered,1,54340.3477224733,54340.3477224733,94.353302,94.353302,82.7002565766633,82.7002565766633,3.17427570128175,3.17427570128175,0,0,0,0,0,0,0,0,1,0,0
crow1244,Crow,Siouan,1,18.0,,2,,,threatened,1,84534.0407841548,84534.0407841548,94.69380188,94.69380188,80.1247798047184,80.1247798047184,1.04286346807884,1.04286346807884,0,0,0,0,0,0,0,0,1,0,0
hida1246,Hidatsa,Siouan,4,18.0,,4,5,5,critically endangered,1,84534.0407841548,84534.0407841548,94.69380188,94.69380188,80.1247798047184,80.1247798047184,1.04286346807884,1.04286346807884,0,0,0,0,0,0,0,0,1,0,0
west2600,West Makian,North Halmahera,2,15.0,,1,,,vulnerable,1,4925.43048751861,4925.43048751861,72.78075544,72.78075544,58.7509635387997,58.7509635387997,1.89719567962498,1.89719567962498,0,0,0,0,0,0,0,0,0,1,0
taba1263,Tabaru,North Halmahera,0,15.0,,,,,,1,4925.43048751861,4925.43048751861,72.78075544,72.78075544,58.7509635387997,58.7509635387997,1.89719567962498,1.89719567962498,0,0,0,0,0,0,0,0,0,1,0
tugu1246,Tugutil,North Halmahera,2,15.0,,,,,,1,4925.43048751861,4925.43048751861,72.78075544,72.78075544,58.7509635387997,58.7509635387997,1.89719567962498,1.89719567962498,0,0,0,0,0,0,0,0,0,1,0
tobe1252,Tobelo,North Halmahera,0,15.0,3,,2,1,threatened,1,4925.43048751861,4925.43048751861,72.78075544,72.78075544,58.7509635387997,58.7509635387997,1.89719567962498,1.89719567962498,0,0,0,0,0,0,0,0,0,1,0
modo1249,Modole,North Halmahera,2,15.0,,,,,,1,4925.43048751861,4925.43048751861,72.78075544,72.78075544,58.7509635387997,58.7509635387997,1.89719567962498,1.89719567962498,0,0,0,0,0,0,0,0,0,1,0
kaoo1238,Kao,North Halmahera,1,15.0,,3,,,endangered,1,4925.43048751861,4925.43048751861,72.78075544,72.78075544,58.7509635387997,58.7509635387997,1.89719567962498,1.89719567962498,0,0,0,0,0,0,0,0,0,1,0
pagu1249,Pagu,North Halmahera,1,15.0,,,,,,1,4925.43048751861,4925.43048751861,72.78075544,72.78075544,58.7509635387997,58.7509635387997,1.89719567962498,1.89719567962498,0,0,0,0,0,0,0,0,0,1,0
lolo1264,Loloda-Laba,North Halmahera,0,15.0,,,,,,1,4925.43048751861,4925.43048751861,72.78075544,72.78075544,58.7509635387997,58.7509635387997,1.89719567962498,1.89719567962498,0,0,0,0,0,0,0,0,0,1,0
gale1259,Galela,North Halmahera,1,15.0,,,,,,1,4925.43048751861,4925.43048751861,72.78075544,72.78075544,58.7509635387997,58.7509635387997,1.89719567962498,1.89719567962498,0,0,0,0,0,0,0,0,0,1,0
ibuu1240,Ibu,North Halmahera,3,15.0,,4,,,severely endangered,1,4925.43048751861,4925.43048751861,72.78075544,72.78075544,58.7509635387997,58.7509635387997,1.89719567962498,1.89719567962498,0,0,0,0,0,0,0,0,0,1,0
gamk1238,Gamkonora,North Halmahera,2,15.0,,,,,,1,4925.43048751861,4925.43048751861,72.78075544,72.78075544,58.7509635387997,58.7509635387997,1.89719567962498,1.89719567962498,0,0,0,0,0,0,0,0,0,1,0
sahu1245,Sahu,North Halmahera,0,15.0,,,,,,1,4925.43048751861,4925.43048751861,72.78075544,72.78075544,58.7509635387997,58.7509635387997,1.89719567962498,1.89719567962498,0,0,0,0,0,0,0,0,0,1,0
waio1238,Waioli,North Halmahera,2,15.0,,,,,,1,4925.43048751861,4925.43048751861,72.78075544,72.78075544,58.7509635387997,58.7509635387997,1.89719567962498,1.89719567962498,0,0,0,0,0,0,0,0,0,1,0
tido1248,Tidore,North Halmahera,2,15.0,1,1,2,1,threatened,1,4925.43048751861,4925.43048751861,72.78075544,72.78075544,58.7509635387997,58.7509635387997,1.89719567962498,1.89719567962498,0,0,0,0,0,0,0,0,0,1,0
tern1247,Ternate,North Halmahera,1,15.0,4,1,2,0,threatened,1,4925.43048751861,4925.43048751861,72.78075544,72.78075544,58.7509635387997,58.7509635387997,1.89719567962498,1.89719567962498,0,0,0,0,0,0,0,0,0,1,0
jeme1245,Towa,Kiowa-Tanoan,1,8.0,1,2,1,1,threatened,1,84534.0407841548,84534.0407841548,94.69380188,94.69380188,80.1247798047184,80.1247798047184,1.04286346807884,1.04286346807884,0,0,0,0,0,0,0,0,1,0,0
kiow1266,Kiowa,Kiowa-Tanoan,4,8.0,,4,5,5,critically endangered,1,84534.0407841548,84534.0407841548,94.69380188,94.69380188,80.1247798047184,80.1247798047184,1.04286346807884,1.04286346807884,0,0,0,0,0,0,0,0,1,0,0
piro1248,Piro,Kiowa-Tanoan,5,8.0,,,,,,1,84534.0407841548,84534.0407841548,94.69380188,94.69380188,80.1247798047184,80.1247798047184,1.04286346807884,1.04286346807884,0,0,0,0,0,0,0,0,1,0,0
sout2961,Southern Tiwa,Kiowa-Tanoan,1,8.0,,2,,3,endangered,1,84534.0407841548,84534.0407841548,94.69380188,94.69380188,80.1247798047184,80.1247798047184,1.04286346807884,1.04286346807884,0,0,0,0,0,0,0,0,1,0,0
picu1248,Picuris Northern Tiwa,Kiowa-Tanoan,1,8.0,,3,,1,threatened,1,84534.0407841548,84534.0407841548,94.69380188,94.69380188,80.1247798047184,80.1247798047184,1.04286346807884,1.04286346807884,0,0,0,0,0,0,0,0,1,0,0
nort1550,Taos Northern Tiwa,Kiowa-Tanoan,1,8.0,,3,,,endangered,1,84534.0407841548,84534.0407841548,94.69380188,94.69380188,80.1247798047184,80.1247798047184,1.04286346807884,1.04286346807884,0,0,0,0,0,0,0,0,1,0,0
ariz1237,Arizona Tewa,Kiowa-Tanoan,5,8.0,,,,,,1,84534.0407841548,84534.0407841548,94.69380188,94.69380188,80.1247798047184,80.1247798047184,1.04286346807884,1.04286346807884,0,0,0,0,0,0,0,0,1,0,0
tewa1260,Rio Grande Tewa,Kiowa-Tanoan,1,8.0,4,2,4,2,endangered,1,84534.0407841548,84534.0407841548,94.69380188,94.69380188,80.1247798047184,80.1247798047184,1.04286346807884,1.04286346807884,0,0,0,0,0,0,0,0,1,0,0
ajas1235,Aja (South Sudan),Kresh-Aja,1,3.0,,3,,,endangered,2,1080.14718624765,1032.3774261316375,18.60000038,12.635500192,34.8673015510839,28.12206029778725,5.35572566859027,3.184391091226555,0,0,0,0,0,1,0,0,0,0,0
gbay1288,Kresh-Woro,Kresh-Aja,2,3.0,,1,,,vulnerable,3,1080.14718624765,860.305284086437,18.60000038,13.017833551333334,44.1243555638904,33.45615871982163,5.35572566859027,3.5801025872744403,0,0,0,0,0,1,0,0,0,0,0
dong1296,Dongo Kresh,Kresh-Aja,2,3.0,,,,,,1,1080.14718624765,1080.14718624765,6.671000004,6.671000004,21.3768190444906,21.3768190444906,5.35572566859027,5.35572566859027,0,0,0,0,0,1,0,0,0,0,0
kamu1260,Kamula,Kamula-Elevala,1,3.0,,3,,,endangered,1,3006.70564478923,3006.70564478923,18.81159973,18.81159973,15.4061816403333,15.4061816403333,4.06785501758394,4.06785501758394,0,0,0,0,0,0,0,0,0,1,0
aeky1238,Aekyom,Kamula-Elevala,0,3.0,,,,,,1,3006.70564478923,3006.70564478923,18.81159973,18.81159973,15.4061816403333,15.4061816403333,4.06785501758394,4.06785501758394,0,0,0,0,0,0,0,0,0,1,0
pare1271,Pare,Kamula-Elevala,0,3.0,,,,,,1,3006.70564478923,3006.70564478923,18.81159973,18.81159973,15.4061816403333,15.4061816403333,4.06785501758394,4.06785501758394,0,0,0,0,0,0,0,0,0,1,0
wasc1239,Upper Chinook,Chinookan,5,4.0,,,,,dormant,1,84534.0407841548,84534.0407841548,94.69380188,94.69380188,80.1247798047184,80.1247798047184,1.04286346807884,1.04286346807884,0,0,0,0,0,0,0,0,1,0,0
kath1253,Kathlamet,Chinookan,5,4.0,,,,,,1,84534.0407841548,84534.0407841548,94.69380188,94.69380188,80.1247798047184,80.1247798047184,1.04286346807884,1.04286346807884,0,0,0,0,0,0,0,0,1,0,0
chin1272,Creolized Grand Ronde Chinook Jargon,Chinookan,5,4.0,,5,,5,critically endangered,2,84534.0407841548,69437.19425331405,94.69380188,94.52355194,82.7002565766633,81.41251819069086,3.17427570128175,2.108569584680295,0,0,0,0,0,0,0,0,1,0,0
chin1286,Clatsop-Shoalwater Chinook,Chinookan,5,4.0,,,,,,1,84534.0407841548,84534.0407841548,94.69380188,94.69380188,80.1247798047184,80.1247798047184,1.04286346807884,1.04286346807884,0,0,0,0,0,0,0,0,1,0,0
coer1236,Coeruna,Huitotoan,5,7.0,,,,,,1,7919.20886825345,7919.20886825345,79.34543299,79.34543299,78.5210811866115,78.5210811866115,1.3876355674663,1.3876355674663,0,0,0,0,0,0,0,0,0,0,1
ando1254,Andoquero,Huitotoan,5,7.0,,,,,,1,7919.20886825345,7919.20886825345,79.34543299,79.34543299,78.5210811866115,78.5210811866115,1.3876355674663,1.3876355674663,0,0,0,0,0,0,0,0,0,0,1
nupo1240,Nüpode Huitoto,Huitotoan,3,7.0,,4,,,severely endangered,3,10310.5488778166,8894.043138878753,84.46347227,81.92198839333334,87.8958549533146,83.86940303332052,1.57651042813743,1.2295158976876388,0,0,0,0,0,0,0,0,0,0,1
muru1274,Murui Huitoto,Huitotoan,1,7.0,,2,,,threatened,2,8452.37167056621,8185.79026940983,81.95705992,80.651246455,85.1912729600355,81.8561770733235,1.57651042813743,1.482072997801865,0,0,0,0,0,0,0,0,0,0,1
mini1256,Minica Huitoto,Huitotoan,1,7.0,,2,,,threatened,2,8452.37167056621,8185.79026940983,81.95705992,80.651246455,85.1912729600355,81.8561770733235,1.57651042813743,1.482072997801865,0,0,0,0,0,0,0,0,0,0,1
ocai1244,Ocaina,Huitotoan,4,7.0,5,4,5,5,critically endangered,2,8452.37167056621,8185.79026940983,81.95705992,80.651246455,85.1912729600355,81.8561770733235,1.57651042813743,1.482072997801865,0,0,0,0,0,0,0,0,0,0,1
nonu1241,Nonuya,Huitotoan,5,7.0,,,,,dormant,2,8452.37167056621,8185.79026940983,81.95705992,80.651246455,85.1912729600355,81.8561770733235,1.57651042813743,1.482072997801865,0,0,0,0,0,0,0,0,0,0,1
hoaa1235,Amkoe,Kxa,3,5.0,,4,,3,severely endangered,1,7695.75319445165,7695.75319445165,57.45950036,57.45950036,67.4623537838418,67.4623537838418,2.29137163491074,2.29137163491074,0,0,0,0,0,1,0,0,0,0,0
juho1239,South-Eastern Ju,Kxa,2,5.0,,1,,,vulnerable,2,7695.75319445165,6054.440358283686,64.87460327,61.167051814999994,67.4623537838418,58.935578404528655,3.14230774103844,2.71683968797459,0,0,0,0,0,1,0,0,0,0,0
vase1234,Northern Ju,Kxa,2,5.0,,,,,,1,2665.87444776753,2665.87444776753,40.70479965,40.70479965,70.6551379036435,70.6551379036435,4.18812173875964,4.18812173875964,0,0,0,0,0,1,0,0,0,0,0
kung1261,North-Central Ju,Kxa,2,5.0,,1,,,vulnerable,3,6267.186814093,4448.72959465875,78.35759735,61.312333423333335,70.6551379036435,61.58524647155874,4.18812173875964,2.91730055531553,0,0,0,0,0,1,0,0,0,0,0
cent2300,Central Ju,Kxa,2,5.0,,,,,,1,4413.12752211572,4413.12752211572,64.87460327,64.87460327,50.4088030252155,50.4088030252155,3.14230774103844,3.14230774103844,0,0,0,0,0,1,0,0,0,0,0
ango1255,Angoram,Lower Sepik,1,6.0,,2,,,threatened,1,3006.70564478923,3006.70564478923,18.81159973,18.81159973,15.4061816403333,15.4061816403333,4.06785501758394,4.06785501758394,0,0,0,0,0,0,0,0,0,1,0
cham1313,Chambri,Lower Sepik,1,6.0,,2,,,threatened,1,3006.70564478923,3006.70564478923,18.81159973,18.81159973,15.4061816403333,15.4061816403333,4.06785501758394,4.06785501758394,0,0,0,0,0,0,0,0,0,1,0
yima1243,Yimas,Lower Sepik,1,6.0,,3,,2,endangered,1,3006.70564478923,3006.70564478923,18.81159973,18.81159973,15.4061816403333,15.4061816403333,4.06785501758394,4.06785501758394,0,0,0,0,0,0,0,0,0,1,0
tabr1243,Tabriak,Lower Sepik,1,6.0,,2,,,threatened,1,3006.70564478923,3006.70564478923,18.81159973,18.81159973,15.4061816403333,15.4061816403333,4.06785501758394,4.06785501758394,0,0,0,0,0,0,0,0,0,1,0
kopa1248,Kopar,Lower Sepik,1,6.0,,3,,,endangered,1,3006.70564478923,3006.70564478923,18.81159973,18.81159973,15.4061816403333,15.4061816403333,4.06785501758394,4.06785501758394,0,0,0,0,0,0,0,0,0,1,0
muri1260,Murik (Papua New Guinea),Lower Sepik,1,6.0,,2,2,2,threatened,1,3006.70564478923,3006.70564478923,18.81159973,18.81159973,15.4061816403333,15.4061816403333,4.06785501758394,4.06785501758394,0,0,0,0,0,0,0,0,0,1,0
clas1251,Classical Quechua,Quechuan,5,43.0,,,,,,1,8452.37167056621,8452.37167056621,81.95705992,81.95705992,85.1912729600355,85.1912729600355,1.57651042813743,1.57651042813743,0,0,0,0,0,0,0,0,0,0,1
caja1238,Cajamarca Quechua,Quechuan,1,43.0,,1,,2,threatened,1,8452.37167056621,8452.37167056621,81.95705992,81.95705992,85.1912729600355,85.1912729600355,1.57651042813743,1.57651042813743,0,0,0,0,0,0,0,0,0,0,1
lamb1276,Lambayeque Quechua,Quechuan,1,43.0,,2,,1,threatened,1,8452.37167056621,8452.37167056621,81.95705992,81.95705992,85.1912729600355,85.1912729600355,1.57651042813743,1.57651042813743,0,0,0,0,0,0,0,0,0,0,1
ayac1239,Ayacucho Quechua,Quechuan,0,43.0,,0,1,1,at risk,1,8452.37167056621,8452.37167056621,81.95705992,81.95705992,85.1912729600355,85.1912729600355,1.57651042813743,1.57651042813743,0,0,0,0,0,0,0,0,0,0,1
areq1237,Arequipa-La Unión Quechua,Quechuan,0,43.0,,,,,,1,8452.37167056621,8452.37167056621,81.95705992,81.95705992,85.1912729600355,85.1912729600355,1.57651042813743,1.57651042813743,0,0,0,0,0,0,0,0,0,0,1
east2551,Eastern Apurímac Quechua,Quechuan,0,43.0,,,,,,1,8452.37167056621,8452.37167056621,81.95705992,81.95705992,85.1912729600355,85.1912729600355,1.57651042813743,1.57651042813743,0,0,0,0,0,0,0,0,0,0,1
puno1238,Puno Quechua,Quechuan,0,43.0,,,,,,1,8452.37167056621,8452.37167056621,81.95705992,81.95705992,85.1912729600355,85.1912729600355,1.57651042813743,1.57651042813743,0,0,0,0,0,0,0,0,0,0,1
cusc1236,Cusco Quechua,Quechuan,2,43.0,,0,,,vulnerable,1,8452.37167056621,8452.37167056621,81.95705992,81.95705992,85.1912729600355,85.1912729600355,1.57651042813743,1.57651042813743,0,0,0,0,0,0,0,0,0,0,1
nort2976,North Bolivian Quechua,Quechuan,0,43.0,,0,,,at risk,2,8452.37167056621,6436.7688847331,81.95705992,80.83087829,85.1912729600355,78.21370916871714,1.82370068528301,1.70010555671022,0,0,0,0,0,0,0,0,0,0,1
sant1432,Santiago del Estero Quichua,Quechuan,2,43.0,,1,,,vulnerable,1,13969.7836603737,13969.7836603737,89.66715228,89.66715228,92.2742315972952,92.2742315972952,0.432261342079918,0.432261342079918,0,0,0,0,0,0,0,0,0,0,1
sout2991,South Bolivian Quechua,Quechuan,0,43.0,,0,,,at risk,3,16709.8893972307,11700.279718834798,95.590243,88.32069731333333,92.2742315972952,84.16848927420453,1.82370068528301,0.9983272010497299,0,0,0,0,0,0,0,0,0,0,1
paca1245,Pacaraos Quechua,Quechuan,3,43.0,,4,,,severely endangered,1,8452.37167056621,8452.37167056621,81.95705992,81.95705992,85.1912729600355,85.1912729600355,1.57651042813743,1.57651042813743,0,0,0,0,0,0,0,0,0,0,1
jauj1238,Jauja Wanca Quechua,Quechuan,3,43.0,,,,,,1,8452.37167056621,8452.37167056621,81.95705992,81.95705992,85.1912729600355,85.1912729600355,1.57651042813743,1.57651042813743,0,0,0,0,0,0,0,0,0,0,1
huay1241,Huaylla Wanca Quechua,Quechuan,0,43.0,,0,,,at risk,1,8452.37167056621,8452.37167056621,81.95705992,81.95705992,85.1912729600355,85.1912729600355,1.57651042813743,1.57651042813743,0,0,0,0,0,0,0,0,0,0,1
caja1239,Cajatambo North Lima Quechua,Quechuan,3,43.0,,,,,,1,8452.37167056621,8452.37167056621,81.95705992,81.95705992,85.1912729600355,85.1912729600355,1.57651042813743,1.57651042813743,0,0,0,0,0,0,0,0,0,0,1
chiq1249,Chiquián Ancash Quechua,Quechuan,3,43.0,,,,,,1,8452.37167056621,8452.37167056621,81.95705992,81.95705992,85.1912729600355,85.1912729600355,1.57651042813743,1.57651042813743,0,0,0,0,0,0,0,0,0,0,1
hual1241,Huallaga Huánuco Quechua,Quechuan,2,43.0,,1,,0,vulnerable,1,8452.37167056621,8452.37167056621,81.95705992,81.95705992,85.1912729600355,85.1912729600355,1.57651042813743,1.57651042813743,0,0,0,0,0,0,0,0,0,0,1
marg1254,Margos-Yarowilca-Lauricocha Quechua,Quechuan,2,43.0,,1,,0,vulnerable,1,8452.37167056621,8452.37167056621,81.95705992,81.95705992,85.1912729600355,85.1912729600355,1.57651042813743,1.57651042813743,0,0,0,0,0,0,0,0,0,0,1
pana1306,Panao Huánuco Quechua,Quechuan,3,43.0,,,,,,1,8452.37167056621,8452.37167056621,81.95705992,81.95705992,85.1912729600355,85.1912729600355,1.57651042813743,1.57651042813743,0,0,0,0,0,0,0,0,0,0,1
huay1240,Huaylas Ancash Quechua,Quechuan,2,43.0,,1,,1,vulnerable,1,8452.37167056621,8452.37167056621,81.95705992,81.95705992,85.1912729600355,85.1912729600355,1.57651042813743,1.57651042813743,0,0,0,0,0,0,0,0,0,0,1
huam1248,Huamalíes-Dos de Mayo Huánuco Quechua,Quechuan,2,43.0,,,,,,1,8452.37167056621,8452.37167056621,81.95705992,81.95705992,85.1912729600355,85.1912729600355,1.57651042813743,1.57651042813743,0,0,0,0,0,0,0,0,0,0,1
coro1247,Corongo Ancash Quechua,Quechuan,2,43.0,,,,,,1,8452.37167056621,8452.37167056621,81.95705992,81.95705992,85.1912729600355,85.1912729600355,1.57651042813743,1.57651042813743,0,0,0,0,0,0,0,0,0,0,1
sihu1235,Sihuas Ancash Quechua,Quechuan,2,43.0,,,,,,1,8452.37167056621,8452.37167056621,81.95705992,81.95705992,85.1912729600355,85.1912729600355,1.57651042813743,1.57651042813743,0,0,0,0,0,0,0,0,0,0,1
sout2992,Southern Conchucos Ancash Quechua,Quechuan,2,43.0,,,,,,1,8452.37167056621,8452.37167056621,81.95705992,81.95705992,85.1912729600355,85.1912729600355,1.57651042813743,1.57651042813743,0,0,0,0,0,0,0,0,0,0,1
nort2979,Northern Conchucos Ancash Quechua,Quechuan,2,43.0,,,,,,1,8452.37167056621,8452.37167056621,81.95705992,81.95705992,85.1912729600355,85.1912729600355,1.57651042813743,1.57651042813743,0,0,0,0,0,0,0,0,0,0,1
yana1272,Chaupihuaranga Quechua,Quechuan,1,43.0,,,,,,1,8452.37167056621,8452.37167056621,81.95705992,81.95705992,85.1912729600355,85.1912729600355,1.57651042813743,1.57651042813743,0,0,0,0,0,0,0,0,0,0,1
nort2980,North Junín Quechua,Quechuan,2,43.0,,1,1,,vulnerable,1,8452.37167056621,8452.37167056621,81.95705992,81.95705992,85.1912729600355,85.1912729600355,1.57651042813743,1.57651042813743,0,0,0,0,0,0,0,0,0,0,1
ambo1252,Ambo-Pasco Quechua,Quechuan,2,43.0,,,,,,1,8452.37167056621,8452.37167056621,81.95705992,81.95705992,85.1912729600355,85.1912729600355,1.57651042813743,1.57651042813743,0,0,0,0,0,0,0,0,0,0,1
chin1483,Chincha Quechua,Quechuan,1,43.0,,,,,,1,8452.37167056621,8452.37167056621,81.95705992,81.95705992,85.1912729600355,85.1912729600355,1.57651042813743,1.57651042813743,0,0,0,0,0,0,0,0,0,0,1
yauy1235,Yauyos Quechua,Quechuan,4,43.0,5,3,5,5,critically endangered,1,8452.37167056621,8452.37167056621,81.95705992,81.95705992,85.1912729600355,85.1912729600355,1.57651042813743,1.57651042813743,1,0,0,0,0,0,0,0,0,0,1
chac1250,Chachapoyas Quechua,Quechuan,1,43.0,,2,,,threatened,1,8452.37167056621,8452.37167056621,81.95705992,81.95705992,85.1912729600355,85.1912729600355,1.57651042813743,1.57651042813743,0,0,0,0,0,0,0,0,0,0,1
sanm1289,San Martín Quechua,Quechuan,3,43.0,,1,4,4,severely endangered,1,8452.37167056621,8452.37167056621,81.95705992,81.95705992,85.1912729600355,85.1912729600355,1.57651042813743,1.57651042813743,0,0,0,0,0,0,0,0,0,0,1
loja1235,Loja Highland Quichua,Quechuan,2,43.0,,,,,,1,6874.705739766,6874.705739766,77.17273115,77.17273115,63.2376932397602,63.2376932397602,1.0297722100581,1.0297722100581,0,0,0,0,0,0,0,0,0,0,1
cana1262,Cañar-Azuay-South Chimborazo Highland Quichua,Quechuan,2,43.0,,,,,,1,6874.705739766,6874.705739766,77.17273115,77.17273115,63.2376932397602,63.2376932397602,1.0297722100581,1.0297722100581,0,0,0,0,0,0,0,0,0,0,1
imba1240,Imbabura Highland Quichua,Quechuan,2,43.0,,,,,,1,6874.705739766,6874.705739766,77.17273115,77.17273115,63.2376932397602,63.2376932397602,1.0297722100581,1.0297722100581,0,0,0,0,0,0,0,0,0,0,1
inga1252,Colombian Inga,Quechuan,1,43.0,,,,,,2,7919.20886825345,6068.39994734368,79.34543299,78.01216733000001,89.285859883201,83.90347053490625,1.3876355674663,0.8987269869421874,0,0,0,0,0,0,0,0,0,0,1
tena1240,Tena Lowland Quichua,Quechuan,2,43.0,,,,,,1,6874.705739766,6874.705739766,77.17273115,77.17273115,63.2376932397602,63.2376932397602,1.0297722100581,1.0297722100581,0,0,0,0,0,0,0,0,0,0,1
napo1242,Napo Lowland Quechua,Quechuan,2,43.0,,1,,,vulnerable,3,8452.37167056621,7748.762092861886,81.95705992,79.49174135333334,85.1912729600355,75.65001579546906,1.57651042813743,1.3313060685539433,0,0,0,0,0,0,0,0,0,0,1
sout2990,Southern Pastaza Quechua,Quechuan,0,43.0,,,,,,1,8452.37167056621,8452.37167056621,81.95705992,81.95705992,85.1912729600355,85.1912729600355,1.57651042813743,1.57651042813743,0,0,0,0,0,0,0,0,0,0,1
nort2973,Northern Pastaza Quichua,Quechuan,2,43.0,,,,,,2,8452.37167056621,7663.5387051661055,81.95705992,79.564895535,85.1912729600355,74.21448309989785,1.57651042813743,1.303141319097765,0,0,0,0,0,0,0,0,0,0,1
cald1236,Calderón Highland Quichua,Quechuan,2,43.0,,,,,,1,6874.705739766,6874.705739766,77.17273115,77.17273115,63.2376932397602,63.2376932397602,1.0297722100581,1.0297722100581,0,0,0,0,0,0,0,0,0,0,1
chim1302,Bolivar-North Chimborazo Highland Quichua,Quechuan,2,43.0,,,,,,1,6874.705739766,6874.705739766,77.17273115,77.17273115,63.2376932397602,63.2376932397602,1.0297722100581,1.0297722100581,0,0,0,0,0,0,0,0,0,0,1
sala1272,Tungurahua Highland Quichua,Quechuan,1,43.0,,,,,,1,6874.705739766,6874.705739766,77.17273115,77.17273115,63.2376932397602,63.2376932397602,1.0297722100581,1.0297722100581,0,0,0,0,0,0,0,0,0,0,1
yuka1240,Malyj Anjuj Omok,Yukaghir,5,4.0,,,,,,1,14889.0185546875,14889.0185546875,94.36495368,94.36495368,75.1119136177067,75.1119136177067,-0.0283196242809465,-0.0283196242809465,0,0,0,0,0,0,0,1,0,0,0
nort2745,Northern Yukaghir,Yukaghir,4,4.0,,4,5,5,critically endangered,1,14889.0185546875,14889.0185546875,94.36495368,94.36495368,75.1119136177067,75.1119136177067,-0.0283196242809465,-0.0283196242809465,0,0,0,0,0,0,0,1,0,0,0
chuv1256,Chuvantsy,Yukaghir,5,4.0,,,,,,1,14889.0185546875,14889.0185546875,94.36495368,94.36495368,75.1119136177067,75.1119136177067,-0.0283196242809465,-0.0283196242809465,0,0,0,0,0,0,0,1,0,0,0
sout2750,Southern Yukaghir,Yukaghir,4,4.0,5,4,5,5,critically endangered,1,14889.0185546875,14889.0185546875,94.36495368,94.36495368,75.1119136177067,75.1119136177067,-0.0283196242809465,-0.0283196242809465,0,0,0,0,0,0,0,1,0,0,0
svan1243,Svan,Kartvelian,2,5.0,,1,,,vulnerable,2,14889.0185546875,12065.254888912315,94.36495368,89.081755285,75.1119136177067,68.09543706354,0.106666251709168,0.03917331371411075,0,0,0,0,0,0,0,1,0,0,0
